,Unnamed: 0,doc_id,sent_id,verb_id,verb,check_verb,main_verb,lemma_verb,cluster_title
9305,4130,408,5,3,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
9306,4131,408,6,6,had,"[(9148364968459358513, 0, 1)]",had,have,
9307,4131,408,6,11,highlighting,"[(9148364968459358513, 0, 1)]",highlighting,highlight,highlight
9308,4132,408,7,19,screening,"[(9148364968459358513, 0, 1)]",screening,screen,screen
9309,4133,408,8,13,had,"[(9148364968459358513, 0, 1)]",had,have,
9310,4134,408,9,10,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
9311,4134,408,9,25,means,"[(9148364968459358513, 0, 1)]",means,mean,indicate
9312,4135,408,10,10,significantly reduced,"[(9148364968459358513, 1, 2)]",reduced,reduce,reduce
9313,4136,408,11,10,have been strengthened,"[(9148364968459358513, 2, 3)]",strengthened,strengthen,strengthen
9314,4136,408,11,16,have improved,"[(9148364968459358513, 1, 2)]",improved,improve,improve
9315,4137,409,0,16,remain,"[(9148364968459358513, 0, 1)]",remain,remain,induce
9316,4138,409,1,28,can promote,"[(9148364968459358513, 1, 2)]",promote,promote,boost
9317,4138,409,1,0,given,"[(9148364968459358513, 0, 1)]",given,give,receive
9318,4138,409,1,9,controlling,"[(9148364968459358513, 0, 1)]",controlling,control,observe
9319,4138,409,1,15,developing,"[(9148364968459358513, 0, 1)]",developing,develop,develop
9320,4138,409,1,20,targeting,"[(9148364968459358513, 0, 1)]",targeting,target,aim
9321,4138,409,1,50,remains,"[(9148364968459358513, 0, 1)]",remains,remain,induce
9322,4139,409,2,3,investigate,"[(9148364968459358513, 0, 1)]",investigate,investigate,investigate
9323,4139,409,2,17,boost,"[(9148364968459358513, 0, 1)]",boost,boost,boost
9324,4139,409,2,25,receiving,"[(9148364968459358513, 0, 1)]",receiving,receive,receive
9325,4140,409,3,4,demonstrated,"[(9148364968459358513, 0, 1)]",demonstrated,demonstrate,show
9326,4140,409,3,8,contributed,"[(9148364968459358513, 0, 1)]",contributed,contribute,provide
9327,4141,409,4,20,was observed,"[(9148364968459358513, 1, 2)]",observed,observe,observe
9328,4142,409,5,6,molecularly defined,"[(9148364968459358513, 1, 2)]",defined,define,describe
9329,4142,409,5,26,equally impacted,"[(9148364968459358513, 1, 2)]",impacted,impact,affect
9330,4142,409,5,4,restricted,"[(9148364968459358513, 0, 1)]",restricted,restrict,observe
9331,4142,409,5,18,produced,"[(9148364968459358513, 0, 1)]",produced,produce,induce
9332,4143,409,6,5,undergo,"[(9148364968459358513, 0, 1)]",undergo,undergo,undergo
9333,4143,409,6,14,understanding,"[(9148364968459358513, 0, 1)]",understanding,understand,receive
9334,4144,410,0,15,has been associated,"[(9148364968459358513, 2, 3)]",associated,associate,associate
9335,4144,410,0,11,has spread,"[(9148364968459358513, 1, 2)]",spread,spread,circulate
9336,4144,410,0,19,increased,"[(9148364968459358513, 0, 1)]",increased,increase,increase
9337,4145,410,1,7,hospitalised,"[(9148364968459358513, 0, 1)]",hospitalised,hospitalise,hospitalize
9338,4145,410,1,9,infected,"[(9148364968459358513, 0, 1)]",infected,infect,infect
9339,4146,410,2,34,calculated adjusted,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",adjusted,adjust,adjust
9340,4146,410,2,1,linked,"[(9148364968459358513, 0, 1)]",linked,link,associate
9341,4146,410,2,11,conducted,"[(9148364968459358513, 0, 1)]",conducted,conduct,induce
9342,4146,410,2,23,hospitalised,"[(9148364968459358513, 0, 1)]",hospitalised,hospitalise,hospitalize
9343,4146,410,2,38,using,"[(9148364968459358513, 0, 1)]",using,use,use
9344,4146,410,2,42,examine,"[(9148364968459358513, 0, 1)]",examine,examine,test
9345,4146,410,2,69,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
9346,4147,410,3,1,calculated,"[(9148364968459358513, 0, 1)]",calculated,calculate,aim
9347,4147,410,3,5,using,"[(9148364968459358513, 0, 1)]",using,use,use
9348,4147,410,3,9,examine,"[(9148364968459358513, 0, 1)]",examine,examine,test
9349,4147,410,3,24,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
9350,4148,410,4,1,included,"[(9148364968459358513, 0, 1)]",included,include,include
9351,4151,410,7,9,died,"[(9148364968459358513, 0, 1)]",died,die,die
9352,4151,410,7,11,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
9353,4152,410,8,8,adjusted,"[(9148364968459358513, 0, 1)]",adjusted,adjust,adjust
9354,4153,410,9,5,influence hospitalised,"[(9148364968459358513, 1, 2)]",hospitalised,hospitalise,hospitalize
9355,4153,410,9,3,appear,"[(9148364968459358513, 0, 1)]",appear,appear,appear
9356,4153,410,9,10,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
9357,4154,410,10,12,are encouraging,"[(9148364968459358513, 1, 2)]",encouraging,encourage,boost
9358,4155,411,0,13,have been classified,"[(9148364968459358513, 2, 3)]",classified,classify,classify
9359,4155,411,0,1,receiving,"[(9148364968459358513, 0, 1)]",receiving,receive,receive
9360,4155,411,0,23,develop,"[(9148364968459358513, 0, 1)]",develop,develop,develop
9361,4155,411,0,35,including,"[(9148364968459358513, 0, 1)]",including,include,include
9362,4155,411,0,44,taking,"[(9148364968459358513, 0, 1)]",taking,take,induce
9363,4156,411,1,34,have been raised,"[(9148364968459358513, 2, 3)]",raised,raise,elicit
9364,4156,411,1,5,immunocompromised,"[(9148364968459358513, 0, 1)]",immunocompromised,immunocompromised,
9365,4157,411,2,6,evaluated,"[(9148364968459358513, 0, 1)]",evaluated,evaluate,evaluate
9366,4158,411,3,9,were assessed,"[(9148364968459358513, 1, 2)]",assessed,assess,evaluate
9367,4159,411,4,11,was detected,"[(9148364968459358513, 1, 2)]",detected,detect,detect
9368,4159,411,4,64,neutralising antibodies,"[(9148364968459358513, 0, 1)]",neutralising,neutralise,neutralize
9369,4159,411,4,26,developed,"[(9148364968459358513, 0, 1)]",developed,develop,develop
9370,4159,411,4,46,including,"[(9148364968459358513, 0, 1)]",including,include,include
9371,4160,411,5,4,was seen,"[(9148364968459358513, 1, 2)]",seen,see,see
9372,4160,411,5,18,seen,"[(9148364968459358513, 0, 1)]",seen,see,see
9373,4161,411,6,2,demonstrate,"[(9148364968459358513, 0, 1)]",demonstrate,demonstrate,show
9374,4161,411,6,23,neutralising,"[(9148364968459358513, 0, 1)]",neutralising,neutralise,neutralize
9375,4161,411,6,31,seen,"[(9148364968459358513, 0, 1)]",seen,see,see
9376,4162,412,0,89,were skewed,"[(9148364968459358513, 1, 2)]",skewed,skew,skew
9377,4162,412,0,163,may lead,"[(9148364968459358513, 1, 2)]",lead,lead,induce
9378,4162,412,0,31,generates,"[(9148364968459358513, 0, 1)]",generates,generate,generate
9379,4162,412,0,47,investigate,"[(9148364968459358513, 0, 1)]",investigate,investigate,investigate
9380,4162,412,0,62,resulted,"[(9148364968459358513, 0, 1)]",resulted,result,induce
9381,4162,412,0,72,proliferating,"[(9148364968459358513, 0, 1)]",proliferating,proliferate,proliferate
9382,4162,412,0,107,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
9383,4162,412,0,135,corresponding,"[(9148364968459358513, 0, 1)]",corresponding,correspond,match
9384,4162,412,0,142,antibodies,"[(9148364968459358513, 0, 1)]",antibodies,antibodies,
9385,4162,412,0,145,suggest,"[(9148364968459358513, 0, 1)]",suggest,suggest,induce
9386,4162,412,0,149,promoting,"[(9148364968459358513, 0, 1)]",promoting,promote,boost
9387,4163,413,0,44,have been studied,"[(9148364968459358513, 2, 3)]",studied,study,test
9388,4163,413,0,65,could mount recall,"[(9148364968459358513, 1, 2), (9148364968459358513, 1, 3), (9148364968459358513, 2, 3)]",recall,recall,retrieve
9389,4163,413,0,8,have led,"[(9148364968459358513, 1, 2)]",led,lead,induce
9390,4163,413,0,18,have had,"[(9148364968459358513, 1, 2)]",had,have,
9391,4163,413,0,21,are thought,"[(9148364968459358513, 1, 2)]",thought,think,retrieve
9392,4163,413,0,49,previously infected,"[(9148364968459358513, 1, 2)]",infected,infect,infect
9393,4163,413,0,13,suggest,"[(9148364968459358513, 0, 1)]",suggest,suggest,induce
9394,4163,413,0,24,have,"[(9148364968459358513, 0, 1)]",have,have,
9395,4163,413,0,37,recall,"[(9148364968459358513, 0, 1)]",recall,recall,retrieve
9396,4163,413,0,56,assessed,"[(9148364968459358513, 0, 1)]",assessed,assess,evaluate
9397,4163,413,0,77,based,"[(9148364968459358513, 0, 1)]",based,base,base
9398,4164,414,0,10,should be prioritized,"[(9148364968459358513, 2, 3)]",prioritized,prioritize,prioritize
9399,4165,414,1,1,have conducted,"[(9148364968459358513, 1, 2)]",conducted,conduct,induce
9400,4165,414,1,55,be incorporated,"[(9148364968459358513, 1, 2)]",incorporated,incorporate,observe
9401,4165,414,1,7,published,"[(9148364968459358513, 0, 1)]",published,publish,emerge
9402,4165,414,1,11,comprehend,"[(9148364968459358513, 0, 1)]",comprehend,comprehend,perceive
9403,4165,414,1,46,propose,"[(9148364968459358513, 0, 1)]",propose,propose,induce
9404,4167,415,1,1,followed,"[(9148364968459358513, 0, 1)]",followed,follow,follow
9405,4168,415,2,1,accounted,"[(9148364968459358513, 0, 1)]",accounted,account,report
9406,4168,415,2,18,regarding,"[(9148364968459358513, 0, 1)]",regarding,regard,consider
9407,4169,415,3,75,fully vaccinated,"[(9148364968459358513, 1, 2)]",vaccinated,vaccinate,vaccinate
9408,4169,415,3,2,discussionduring,"[(9148364968459358513, 0, 1)]",discussionduring,discussionduring,
9409,4169,415,3,20,contributed,"[(9148364968459358513, 0, 1)]",contributed,contribute,provide
9410,4169,415,3,32,excluding,"[(9148364968459358513, 0, 1)]",excluding,exclude,exclude
9411,4169,415,3,40,had,"[(9148364968459358513, 0, 1)]",had,have,
9412,4169,415,3,81,resulting,"[(9148364968459358513, 0, 1)]",resulting,result,induce
9413,4169,415,3,84,adjusted,"[(9148364968459358513, 0, 1)]",adjusted,adjust,adjust
9414,4170,415,4,27,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
9415,4170,415,4,29,adjusted,"[(9148364968459358513, 0, 1)]",adjusted,adjust,adjust
9416,4171,415,5,35,naturally acquired,"[(9148364968459358513, 1, 2)]",acquired,acquire,acquire
9417,4171,415,5,3,found,"[(9148364968459358513, 0, 1)]",found,find,receive
9418,4171,415,5,14,contributing,"[(9148364968459358513, 0, 1)]",contributing,contribute,provide
9419,4171,415,5,26,adding,"[(9148364968459358513, 0, 1)]",adding,add,provide
9420,4172,416,0,22,has been emphasized,"[(9148364968459358513, 2, 3)]",emphasized,emphasize,emphasize
9421,4172,416,0,8,reduced,"[(9148364968459358513, 0, 1)]",reduced,reduce,reduce
9422,4172,416,0,40,waning,"[(9148364968459358513, 0, 1)]",waning,wan,wan
9423,4173,416,1,11,developed,"[(9148364968459358513, 0, 1)]",developed,develop,develop
9424,4173,416,1,22,enhanced,"[(9148364968459358513, 0, 1)]",enhanced,enhance,enhance
9425,4173,416,1,28,produced,"[(9148364968459358513, 0, 1)]",produced,produce,induce
9426,4173,416,1,33,reinforce,"[(9148364968459358513, 0, 1)]",reinforce,reinforce,reinforce
9427,4174,416,2,12,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
9428,4174,416,2,14,evaluated,"[(9148364968459358513, 0, 1)]",evaluated,evaluate,evaluate
9429,4174,416,2,22,produced,"[(9148364968459358513, 0, 1)]",produced,produce,induce
9430,4175,416,3,14,were primed,"[(9148364968459358513, 1, 2)]",primed,prim,prim
9431,4175,416,3,31,followed,"[(9148364968459358513, 0, 1)]",followed,follow,follow
9432,4175,416,3,36,tdap,"[(9148364968459358513, 0, 1)]",tdap,tdap,
9433,4175,416,3,41,using,"[(9148364968459358513, 0, 1)]",using,use,use
9434,4175,416,3,57,enhanced,"[(9148364968459358513, 0, 1)]",enhanced,enhance,enhance
9435,4176,416,4,2,was assessed,"[(9148364968459358513, 1, 2)]",assessed,assess,evaluate
9436,4176,416,4,13,tdap,"[(9148364968459358513, 0, 1)]",tdap,tdap,
9437,4177,416,5,1,enhanced,"[(9148364968459358513, 0, 1)]",enhanced,enhance,enhance
9438,4177,416,5,3,generated,"[(9148364968459358513, 0, 1)]",generated,generate,generate
9439,4177,416,5,7,compare,"[(9148364968459358513, 0, 1)]",compare,compare,compare
9440,4178,416,6,30,were assessed,"[(9148364968459358513, 1, 2)]",assessed,assess,evaluate
9441,4178,416,6,44,inactivated,"[(9148364968459358513, 0, 1)]",inactivated,inactivate,inactivate
9442,4179,416,7,4,was performed,"[(9148364968459358513, 1, 2)]",performed,perform,perform
9443,4180,416,8,2,regarding,"[(9148364968459358513, 0, 1)]",regarding,regard,consider
9444,4180,416,8,5,mediated,"[(9148364968459358513, 0, 1)]",mediated,mediate,mediate
9445,4180,416,8,10,differed,"[(9148364968459358513, 0, 1)]",differed,differ,differ
9446,4181,416,9,4,was found,"[(9148364968459358513, 1, 2)]",found,find,receive
9447,4182,416,10,4,indicated,"[(9148364968459358513, 0, 1)]",indicated,indicate,indicate
9448,4184,416,12,19,presently used,"[(9148364968459358513, 1, 2)]",used,use,use
9449,4184,416,12,4,confirmed,"[(9148364968459358513, 0, 1)]",confirmed,confirm,confirm
9450,4184,416,12,33,mediated,"[(9148364968459358513, 0, 1)]",mediated,mediate,mediate
9451,4185,416,13,6,contains,"[(9148364968459358513, 0, 1)]",contains,contain,observe
9452,4186,417,0,34,could provide,"[(9148364968459358513, 1, 2)]",provide,provide,provide
9453,4186,417,0,12,collect,"[(9148364968459358513, 0, 1)]",collect,collect,collect
9454,4186,417,0,28,lasting,"[(9148364968459358513, 0, 1)]",lasting,last,induce
9455,4186,417,0,42,preventing,"[(9148364968459358513, 0, 1)]",preventing,prevent,prevent
9456,4188,417,2,5,were used,"[(9148364968459358513, 1, 2)]",used,use,use
9457,4188,417,2,15,naturally infected,"[(9148364968459358513, 1, 2)]",infected,infect,infect
9458,4188,417,2,32,vaccinated,"[(9148364968459358513, 0, 1)]",vaccinated,vaccinate,vaccinate
9459,4189,417,3,22,was used,"[(9148364968459358513, 1, 2)]",used,use,use
9460,4189,417,3,13,developed,"[(9148364968459358513, 0, 1)]",developed,develop,develop
9461,4189,417,3,25,determine,"[(9148364968459358513, 0, 1)]",determine,determine,observe
9462,4190,417,4,14,were defined,"[(9148364968459358513, 1, 2)]",defined,define,describe
9463,4190,417,4,30,allowing,"[(9148364968459358513, 0, 1)]",allowing,allow,include
9464,4191,417,5,5,was applied,"[(9148364968459358513, 1, 2)]",applied,apply,use
9465,4191,417,5,8,convert,"[(9148364968459358513, 0, 1)]",convert,convert,modify
9466,4192,417,6,7,naturally infected,"[(9148364968459358513, 1, 2)]",infected,infect,infect
9467,4192,417,6,11,vaccinated,"[(9148364968459358513, 0, 1)]",vaccinated,vaccinate,vaccinate
9468,4192,417,6,39,antibodies,"[(9148364968459358513, 0, 1)]",antibodies,antibodies,
9469,4193,417,7,35,shot,"[(9148364968459358513, 0, 1)]",shot,shoot,circulate
9470,4194,417,8,1,newly proposed,"[(9148364968459358513, 1, 2)]",proposed,propose,induce
9471,4194,417,8,16,can convert,"[(9148364968459358513, 1, 2)]",convert,convert,modify
9472,4194,417,8,5,based,"[(9148364968459358513, 0, 1)]",based,base,base
9473,4195,417,9,2,helps define,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",define,define,describe
9474,4195,417,9,16,can help,"[(9148364968459358513, 1, 2)]",help,help,serve
9475,4195,417,9,19,defining,"[(9148364968459358513, 0, 1)]",defining,define,describe
9476,4197,418,1,4,has been assumed,"[(9148364968459358513, 2, 3)]",assumed,assume,include
9477,4197,418,1,10,are infected,"[(9148364968459358513, 1, 2)]",infected,infect,infect
9478,4197,418,1,16,will develop,"[(9148364968459358513, 1, 2)]",develop,develop,develop
9479,4198,418,2,6,analyzed,"[(9148364968459358513, 0, 1)]",analyzed,analyze,test
9480,4199,418,3,36,were used,"[(9148364968459358513, 1, 2)]",used,use,use
9481,4199,418,3,41,according,"[(9148364968459358513, 0, 1)]",according,accord,match
9482,4200,418,4,4,was detected,"[(9148364968459358513, 1, 2)]",detected,detect,detect
9483,4200,418,4,14,confirmed,"[(9148364968459358513, 0, 1)]",confirmed,confirm,confirm
9484,4201,418,5,5,remaining,"[(9148364968459358513, 0, 1)]",remaining,remain,induce
9485,4201,418,5,9,show,"[(9148364968459358513, 0, 1)]",show,show,show
9486,4202,418,6,12,regularly associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
9487,4202,418,6,22,provided,"[(9148364968459358513, 0, 1)]",provided,provide,provide
9488,4203,418,7,10,will play,"[(9148364968459358513, 1, 2)]",play,play,play
9489,4203,418,7,0,understanding,"[(9148364968459358513, 0, 1)]",understanding,understand,receive
9490,4203,418,7,19,gaining,"[(9148364968459358513, 0, 1)]",gaining,gain,make
9491,4204,419,0,3,investigate,"[(9148364968459358513, 0, 1)]",investigate,investigate,investigate
9492,4205,419,1,2,nested,"[(9148364968459358513, 0, 1)]",nested,nest,nest
9493,4206,419,2,3,were drawn,"[(9148364968459358513, 1, 2)]",drawn,draw,describe
9494,4207,419,3,4,included,"[(9148364968459358513, 0, 1)]",included,include,include
9495,4208,419,4,18,derived,"[(9148364968459358513, 0, 1)]",derived,derive,derive
9496,4208,419,4,22,including,"[(9148364968459358513, 0, 1)]",including,include,include
9497,4209,419,5,8,were coded,"[(9148364968459358513, 1, 2)]",coded,cod,cod
9498,4210,419,6,5,were investigated,"[(9148364968459358513, 1, 2)]",investigated,investigate,investigate
9499,4211,419,7,20,diagnosed,"[(9148364968459358513, 0, 1)]",diagnosed,diagnose,diagnose
9500,4212,419,8,4,had had,"[(9148364968459358513, 1, 2)]",had,have,
9501,4212,419,8,13,significantly decreased,"[(9148364968459358513, 1, 2)]",decreased,decrease,decrease
9502,4213,419,9,8,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
9503,4213,419,9,11,increased,"[(9148364968459358513, 0, 1)]",increased,increase,increase
9504,4214,419,10,14,saw reduced,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",reduced,reduce,reduce
9505,4214,419,10,9,vaccinated,"[(9148364968459358513, 0, 1)]",vaccinated,vaccinate,vaccinate
9506,4214,419,10,18,developing,"[(9148364968459358513, 0, 1)]",developing,develop,develop
9507,4216,420,1,25,was added,"[(9148364968459358513, 1, 2)]",added,add,provide
9508,4216,420,1,4,protects,"[(9148364968459358513, 0, 1)]",protects,protect,protect
9509,4216,420,1,9,including,"[(9148364968459358513, 0, 1)]",including,include,include
9510,4216,420,1,21,influenzae,"[(9148364968459358513, 0, 1)]",influenzae,influenzae,
9511,4216,420,1,39,aimed,"[(9148364968459358513, 0, 1)]",aimed,aim,aim
9512,4216,420,1,41,determine,"[(9148364968459358513, 0, 1)]",determine,determine,observe
9513,4217,420,2,11,were vaccinated,"[(9148364968459358513, 1, 2)]",vaccinated,vaccinate,vaccinate
9514,4217,420,2,20,were studied,"[(9148364968459358513, 1, 2)]",studied,study,test
9515,4218,420,3,4,were obtained,"[(9148364968459358513, 1, 2)]",obtained,obtain,induce
9516,4218,420,3,13,following,"[(9148364968459358513, 0, 1)]",following,follow,follow
9517,4219,420,4,8,were recorded,"[(9148364968459358513, 1, 2)]",recorded,record,receive
9518,4219,420,4,13,following,"[(9148364968459358513, 0, 1)]",following,follow,follow
9519,4220,420,5,2,were measured,"[(9148364968459358513, 1, 2)]",measured,measure,evaluate
9520,4220,420,5,13,was calculated,"[(9148364968459358513, 1, 2)]",calculated,calculate,aim
9521,4221,420,6,2,was performed,"[(9148364968459358513, 1, 2)]",performed,perform,perform
9522,4221,420,6,17,were used,"[(9148364968459358513, 1, 2)]",used,use,use
9523,4222,420,7,20,hib,"[(9148364968459358513, 0, 1)]",hib,hib,
9524,4224,420,9,4,cried,"[(9148364968459358513, 0, 1)]",cried,cry,promise
9525,4225,420,10,6,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
9526,4226,420,11,8,can cause,"[(9148364968459358513, 1, 2)]",cause,cause,cause
9527,4226,420,11,5,used,"[(9148364968459358513, 0, 1)]",used,use,use
9528,4228,420,13,13,was reported,"[(9148364968459358513, 1, 2)]",reported,report,report
9529,4228,420,13,7,leading,"[(9148364968459358513, 0, 1)]",leading,lead,induce
9530,4229,420,14,13,should be continued,"[(9148364968459358513, 2, 3)]",continued,continue,continue
9531,4229,420,14,6,replacing,"[(9148364968459358513, 0, 1)]",replacing,replace,replace
9532,4230,421,0,90,well controlled,"[(9148364968459358513, 1, 2)]",controlled,control,observe
9533,4230,421,0,122,well controlled,"[(9148364968459358513, 1, 2)]",controlled,control,observe
9534,4230,421,0,9,cause,"[(9148364968459358513, 0, 1)]",cause,cause,cause
9535,4230,421,0,33,provides,"[(9148364968459358513, 0, 1)]",provides,provide,provide
9536,4230,421,0,66,prevent,"[(9148364968459358513, 0, 1)]",prevent,prevent,prevent
9537,4230,421,0,78,appear,"[(9148364968459358513, 0, 1)]",appear,appear,appear
9538,4230,421,0,97,seem,"[(9148364968459358513, 0, 1)]",seem,seem,aim
9539,4230,421,0,128,distinguish,"[(9148364968459358513, 0, 1)]",distinguish,distinguish,recognize
9540,4230,421,0,137,differ,"[(9148364968459358513, 0, 1)]",differ,differ,differ
9541,4230,421,0,142,contraindicated,"[(9148364968459358513, 0, 1)]",contraindicated,contraindicate,contraindicate
9542,4230,421,0,146,infected,"[(9148364968459358513, 0, 1)]",infected,infect,infect
9543,4230,421,0,154,occur,"[(9148364968459358513, 0, 1)]",occur,occur,receive
9544,4232,422,1,12,determine,"[(9148364968459358513, 0, 1)]",determine,determine,observe
9545,4232,422,1,33,evaluate,"[(9148364968459358513, 0, 1)]",evaluate,evaluate,evaluate
9546,4233,422,2,15,were evaluated,"[(9148364968459358513, 1, 2)]",evaluated,evaluate,evaluate
9547,4233,422,2,33,to diphtheria,"[(9148364968459358513, 1, 2)]",diphtheria,diphtheria,
9548,4233,422,2,39,streptococcus,"[(9148364968459358513, 0, 1)]",streptococcus,streptococcus,
9549,4234,422,3,6,were treated,"[(9148364968459358513, 1, 2)]",treated,treat,treat
9550,4235,422,4,4,enrolled,"[(9148364968459358513, 0, 1)]",enrolled,enrol,enrol
9551,4235,422,4,27,responded,"[(9148364968459358513, 0, 1)]",responded,respond,respond
9552,4235,422,4,39,responded,"[(9148364968459358513, 0, 1)]",responded,respond,respond
9553,4236,422,5,16,were treated,"[(9148364968459358513, 1, 2)]",treated,treat,treat
9554,4236,422,5,5,demonstrated,"[(9148364968459358513, 0, 1)]",demonstrated,demonstrate,show
9555,4236,422,5,9,evidenced,"[(9148364968459358513, 0, 1)]",evidenced,evidence,show
9556,4237,422,6,2,treated,"[(9148364968459358513, 0, 1)]",treated,treat,treat
9557,4237,422,6,8,increased,"[(9148364968459358513, 0, 1)]",increased,increase,increase
9558,4238,422,7,20,increased,"[(9148364968459358513, 0, 1)]",increased,increase,increase
9559,4239,422,8,7,decreased,"[(9148364968459358513, 0, 1)]",decreased,decrease,decrease
9560,4240,422,9,5,demonstrate,"[(9148364968459358513, 0, 1)]",demonstrate,demonstrate,show
9561,4241,422,10,6,well tolerated,"[(9148364968459358513, 1, 2)]",tolerated,tolerate,induce
9562,4241,422,10,22,may decrease,"[(9148364968459358513, 1, 2)]",decrease,decrease,decrease
9563,4241,422,10,11,improving,"[(9148364968459358513, 0, 1)]",improving,improve,improve
9564,4241,422,10,18,streptococcus,"[(9148364968459358513, 0, 1)]",streptococcus,streptococcus,
9565,4243,423,0,25,being exposed,"[(9148364968459358513, 1, 2)]",exposed,expose,receive
9566,4243,423,0,7,induced,"[(9148364968459358513, 0, 1)]",induced,induce,induce
9567,4243,423,0,17,including,"[(9148364968459358513, 0, 1)]",including,include,include
9568,4243,423,0,23,appears,"[(9148364968459358513, 0, 1)]",appears,appear,appear
9569,4243,423,0,32,increase,"[(9148364968459358513, 0, 1)]",increase,increase,increase
9570,4245,423,2,19,later developed,"[(9148364968459358513, 1, 2)]",developed,develop,develop
9571,4245,423,2,9,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
9572,4245,423,2,28,increased,"[(9148364968459358513, 0, 1)]",increased,increase,increase
9573,4245,423,2,37,suppressed,"[(9148364968459358513, 0, 1)]",suppressed,suppress,observe
9574,4245,423,2,40,stimulating,"[(9148364968459358513, 0, 1)]",stimulating,stimulate,elicit
9575,4245,423,2,46,antibodies,"[(9148364968459358513, 0, 1)]",antibodies,antibodies,
9576,4246,423,3,3,have been shown,"[(9148364968459358513, 2, 3)]",shown,show,show
9577,4246,423,3,12,leads,"[(9148364968459358513, 0, 1)]",leads,lead,induce
9578,4246,423,3,21,including,"[(9148364968459358513, 0, 1)]",including,include,include
9579,4247,423,4,10,were exposed,"[(9148364968459358513, 1, 2)]",exposed,expose,receive
9580,4247,423,4,2,met,"[(9148364968459358513, 0, 1)]",met,meet,meet
9581,4247,423,4,21,developed,"[(9148364968459358513, 0, 1)]",developed,develop,develop
9582,4248,423,5,5,can occur,"[(9148364968459358513, 1, 2)]",occur,occur,receive
9583,4249,424,0,10,adopted,"[(9148364968459358513, 0, 1)]",adopted,adopt,acquire
9584,4249,424,0,15,protect,"[(9148364968459358513, 0, 1)]",protect,protect,protect
9585,4250,424,1,26,referred,"[(9148364968459358513, 0, 1)]",referred,refer,relate
9586,4250,424,1,36,implemented,"[(9148364968459358513, 0, 1)]",implemented,implement,use
9587,4250,424,1,41,aimed,"[(9148364968459358513, 0, 1)]",aimed,aim,aim
9588,4250,424,1,43,monitoring,"[(9148364968459358513, 0, 1)]",monitoring,monitor,monitor
9589,4251,424,2,9,were screened,"[(9148364968459358513, 1, 2)]",screened,screen,screen
9590,4251,424,2,26,further screened,"[(9148364968459358513, 1, 2)]",screened,screen,screen
9591,4251,424,2,5,answered,"[(9148364968459358513, 0, 1)]",answered,answer,respond
9592,4251,424,2,33,using,"[(9148364968459358513, 0, 1)]",using,use,use
9593,4252,424,3,29,safely approach,"[(9148364968459358513, 1, 2)]",approach,approach,approach
9594,4252,424,3,1,identified,"[(9148364968459358513, 0, 1)]",identified,identify,receive
9595,4253,424,4,3,might provide,"[(9148364968459358513, 1, 2)]",provide,provide,provide
9596,4253,424,4,33,will provide,"[(9148364968459358513, 1, 2)]",provide,provide,provide
9597,4253,424,4,0,monitoring,"[(9148364968459358513, 0, 1)]",monitoring,monitor,monitor
9598,4253,424,4,8,organize,"[(9148364968459358513, 0, 1)]",organize,organize,aim
9599,4253,424,4,18,waiting,"[(9148364968459358513, 0, 1)]",waiting,wait,induce
9600,4254,425,0,12,urgently needed,"[(9148364968459358513, 1, 2)]",needed,need,need
9601,4254,425,0,4,prevent,"[(9148364968459358513, 0, 1)]",prevent,prevent,prevent
9602,4255,425,1,27,evaluate,"[(9148364968459358513, 0, 1)]",evaluate,evaluate,evaluate
9603,4256,425,2,4,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
9604,4256,425,2,14,encoding,"[(9148364968459358513, 0, 1)]",encoding,encode,encode
9605,4256,425,2,18,stabilized,"[(9148364968459358513, 0, 1)]",stabilized,stabilize,stabilize
9606,4257,425,3,6,were assessed,"[(9148364968459358513, 1, 2)]",assessed,assess,evaluate
9607,4258,425,4,18,were assessed,"[(9148364968459358513, 1, 2)]",assessed,assess,evaluate
9608,4258,425,4,31,were performed,"[(9148364968459358513, 1, 2)]",performed,perform,perform
9609,4259,425,5,6,induced,"[(9148364968459358513, 0, 1)]",induced,induce,induce
9610,4259,425,5,9,exceeding,"[(9148364968459358513, 0, 1)]",exceeding,exceed,exceed
9611,4260,425,6,1,induced,"[(9148364968459358513, 0, 1)]",induced,induce,induce
